ID,Name,Age,Gender,Email,Phone_Number,City,Department,Salary,Joining_Date,Experience_Years,Performance_Score,Manager_ID,Work_Location,Bonus_Percentage,Remote_Onsite
15356,Rebecca Gutierrez,43,male,laceywashington@ferguson.net,681.796.2673x1575,delhi,Operations,72882,2019-10-30,2.0,,10077.0,Delhi,0.0,Onsite
11306,Edward Barrett,46,male,andersonbrian@serrano-perez.info,850.976.5129x71904,Bangalor,HR,124049,,13.0,3,10071.0,Bangalore,15.0,Onsite
11505,Elizabeth Barnes,44,female,andrew07@hotmail.com,001-296-607-1902x4138,Mumbai,IT,143535,2022-07-21,8.0,3,10051.0,Hyderabad,6.0,remote
13351,April Hansen,41,M,wongkelly@hotmail.com,+1-129-768-0716,Hyderabad,,93792,2019-04-30,14.0,3,10010.0,Hyderabad,16.0,Remote
16011,Zachary Lee,64,Female,ucurry@gonzales.info,001-308-654-5210x10131,Mumbai,Marketing,118540,2026-02-15,7.0,,10082.0,Mumbai,30.0,remote
16492,David Stewart,30,male,jsmith@jones.com,621-592-9076,Bangalor,,98066,2017-03-09,-3.0,Excellent,10059.0,Delhi,9.0,Remote
12706,Dawn Phillips,41,Male,julierussell@gmail.com,001-683-894-6766,Hyderabad,sales,45734,2025-07-11,0.0,2,10045.0,Bangalor,15.0,Hybrid
18075,Angela Williams,57,M,tyler61@jones.biz,+1-791-842-0212x665,Mmbai,Marketing,96645,2021-01-05,19.0,1,10002.0,Mumbai,24.0,onsite
10995,Wanda Stone,27,,katiecrawford@dalton-figueroa.com,+1-525-157-8913,delhi,hr,98889,04/01/2018,2.0,Poor,10089.0,Mumbai,7.0,remote
18043,Robert Roman,44,Female,patrickgreen@gmail.com,574-274-8112,delhi,HR,61581,2021-12-01,5.0,Good,10089.0,Mmbai,2.0,Hybrid
16955,Jeremy Cox,49,M,mbrooks@smith.info,001-822-624-1999x790,Bangalor,hr,85207,27/10/2024,8.0,,10066.0,Bangalore,1.0,remote
17710,Jeffery Harris,41,male,annaross@yahoo.com,,Mumbai,Finance,50176,2022-05-02,9.0,1,10090.0,Mmbai,6.0,Hybrid
16970,Matthew Chan,64,F,lopezjennifer@gmail.com,001-250-637-6554x6297,,hr,119343,2022-01-06,8.0,2,10063.0,Mumbai,3.0,onsite
18562,John Lopez,53,female,alyssa73@anderson.com,+1-719-607-0435x4023,delhi,Marketing,106854,2022-04-12,17.0,4,10021.0,Delhi,4.0,onsite
19226,Rachel Warren,35,female,swolf@hotmail.com,5861679006,Mumbai,Marketing,45318,2018-07-05,13.0,3,10030.0,Hyderabad,8.0,remote
11218,Jessica Chavez,39,F,qparker@rodriguez.biz,896-965-6994x1614,mumbai,sales,142883,2024-06-19,18.0,Good,10048.0,Delhi,23.0,Hybrid
11359,Richard Olson,61,Female,jpowell@martin.com,12345,delhi,Sales,55381,2018-11-07,5.0,5,10051.0,,30.0,Remote
19701,Mariah Jordan,46,,jensenandrew@gmail.com,987 654 3210,Hyderabad,sales,54834,2024-05-31,11.0,1,10016.0,Bangalore,7.0,Hybrid
16970,Christopher Torres,37,Male,mbrown@hotmail.com,+91 9876543210,Chennai,IT,130463,2016-10-20,10.0,5,10071.0,Bangalor,30.0,
18039,Jacqueline Kennedy,22,Unknown,jonathan01@hotmail.com,557-270-1927x43844,Bangalor,HR,121401,2025-09-02,15.0,Excellent,10080.0,Bangalor,15.0,Remote
19114,Tanya Green,53,M,cindythompson@morris-robinson.org,783.775.0005x559,Mmbai,Finance,82987,2016-10-09,6.0,4,10096.0,Mmbai,13.0,onsite
19266,Catherine Vargas,-5,,cardenastaylor@yahoo.com,9716923437,Hyderabad,Sales,123914,2022-01-04,15.0,1,10072.0,Hyderabad,6.0,Remote
16593,,36,Male,jsmith@hotmail.com,471-900-8327x6774,Delhi,Operations,49795,2024-04-28,4.0,Poor,10003.0,Delhi,26.0,Remote
10354,Robin Carroll,37,Male,brookerice@gmail.com,226.263.5801,delhi,IT,110215,2021-01-10,9.0,5,10074.0,Hyderabad,27.0,onsite
17721,Ralph Henderson,49,M,pughpatricia@yahoo.com,+1-162-887-7937x10168,Bangalor,Financ,101184,2018-01-24,10.0,Good,10098.0,,4.0,Hybrid
15921,Hannah Rosales,19,Male,jacksonwilson@hotmail.com,(089)105-0124,Hyderabad,IT ,141938,2021-06-28,0.0,1,10047.0,,25.0,remote
13920,Nicole Elliott,33,F,xbrowning@gmail.com,415-864-8959,Delhi,sales,68250,2023-12-31,7.0,5,10016.0,Delhi,13.0,
17064,Steven Hernandez,57,Unknown,benjaminpruitt@hotmail.com,459-767-6728x56285,,Sales,110305,2017-04-25,9.0,3,10071.0,Hyderabad,13.0,Remote
18913,Cassandra Oneill,48,Female,sarah91@chan.com,+1-784-804-2190x1743,Hyderabad,Financ,149856,2023-10-25,12.0,4,10097.0,Bangalor,8.0,remote
16012,Christopher Olsen,64,male,barbara99@yahoo.com,001-741-325-4613x25395,Mumbai,IT,118087,2019-08-24,14.0,,10098.0,Delhi,0.0,Onsite
17811,Angela Smith,51,Male,xbrown@arroyo.com,(541)736-1020x360,Hyderabad,IT,114520,2020-05-29,4.0,Excellent,10099.0,Delhi,,remote
15995,William Gray DDS,65,Female,fknight@yahoo.com,467-596-2714x9289,Mumbai,Finance,34030,2023-13-40,18.0,4,10074.0,Mumbai,20.0,Hybrid
13763,Diana Schmidt,39,Unknown,jimenezwilliam@weaver-hoffman.biz,(744)812-3979x8903,delhi,,115743,2019-01-15,19.0,1,10044.0,Bangalor,4.0,Onsite
19005,Brooke Shepard ,26,Male,david74@elliott.org,289.461.9461x392,Mmbai,HR,73251,2026-01-30,15.0,Poor,10063.0,Mmbai,12.0,onsite
14815,Joyce Nguyen,,M,curtissnyder@lawrence.com,(352)508-6716x5807,Bangalor,Operations,137094,2025-10-10,7.0,Good,10081.0,Mumbai,22.0,onsite
15384,Erin English,46,Female,carlos50@bell-gonzalez.com,9354166095,Mumbai,Operations,46245,2021-11-28,6.0,,10053.0,Delhi,9.0,onsite
19399,Scott Hampton,33,male,phillipsmelinda@gutierrez.com,0247666520,Hyderabad,Operations,118202,2021-01-20,7.0,2,,Mmbai,11.0,Hybrid
14381,Vincent Lester,40.2,Unknown,wilsonroberta@bell.biz,133-764-2708x158,Chennai,IT,132568,2023-04-06,15.0,Poor,10084.0,Hyderabad,24.0,remote
11415,Laura Moreno,32,Male,smitchell@farmer.org,+1-905-607-9792x47362,Delhi,IT ,139083,2018-04-10,3.0,4,10088.0,Mmbai,20.0,remote
12161,Michael Delacruz,21,Male,apowell@hart.org,128.372.3230x3978,Mmbai,Sales,105511,2016-05-27,16.0,Poor,10012.0,Delhi,25.0,Hybrid
15508,David Frazier,24,,odavis@hotmail.com,242-009-7547,delhi,IT,38167,2016-04-04,20.0,5,10038.0,Mumbai,3.0,Onsite
11574,Lisa Williams,31,F,rojasdonald@yahoo.com,(985)657-6089x85384,Bangalor,Operations,89120,2024-12-02,2.0,3,10037.0,Bangalore,16.0,remote
15304,Trevor Harris,30,Male,rsweeney@miller.com,878.564.9797x13750,Bangalor,,131323,2019-10-01,6.0,Good,10046.0,Chennai,3.0,Remote
16690,Gregory Wilson,52,M,gmeza@tyler.info,978.156.9350x0085,Chennai,Sales,62955,2022-01-18,16.0,,10035.0,,13.0,
15533,Michael Ward,31,Female,andrew36@yahoo.com,001-993-695-1988x91043,,IT ,94642,2018-05-16,18.0,2,10077.0,Bangalor,1.0,Onsite
13984,David Smith,56,Female,nguyenkeith@butler.com,(413)695-9202x744,Chennai,Marketing,87552,2025-09-19,6.0,5,10012.0,Delhi,23.0,onsite
18159,Thomas Martinez,24,male,adamkim@manning.com,(941)181-8680,Hyderabad,IT,93042,2021-03-02,50.0,,10048.0,Delhi,10.0,onsite
11945,Lisa Taylor,42,male,grace45@stanley-roberts.info,(540)192-8012,Bangalore,hr,82921,2017-02-10,1.0,2,10071.0,Hyderabad,16.0,Hybrid
13888,John Liu,33,F,bryan10@romero-murray.com,524.614.9375,mumbai,Sales,77725,2019-11-25,15.0,2,10003.0,Mmbai,14.0,Hybrid
16004,Daniel Barton,32,male,mjennings@yahoo.com,(085)279-3479x70817,Bangalor,IT,58784,2016-08-21,1.0,,10030.0,Bangalor,3.0,Remote
17814,Adrienne Allen,37,male,joseph55@yahoo.com,(053)374-3053,Bangalor,Finance,75665,2021-08-08,20.0,1,10059.0,,17.0,
19779,Joseph Sims,55,F,hharrison@yahoo.com,(180)145-9538x63122,Delhi,Finance,127746,2019-10-08,19.0,4,10023.0,Chennai,29.0,Remote
15260,Craig Edwards,37,female,nancy44@martin.net,(299)680-6601,Mumbai,Sales,60111,25/06/2016,1.0,Excellent,10084.0,Mmbai,4.0,onsite
17361,Yvonne Pugh,20,female,michael63@hotmail.com,770.002.3551x1485,Mumbai,,138333,2025-09-02,0.0,Poor,10081.0,Chennai,4.0,onsite
10464,Thomas Stone,26,male,nicholstiffany@davis.biz,(530)504-7276,Chennai,IT ,110526,2021-12-08,15.0,5,10054.0,Bangalore,2.0,Hybrid
16646,Alexandra Hamilton,18,F,sanchezsamuel@gmail.com,0563009132,Hyderabad,Sales,144828,2019-11-26,3.0,5,10047.0,Delhi,21.0,Hybrid
13966,Brian Glover DVM,39,Unknown,vfloyd@yahoo.com,(759)766-6359,Mumbai,,133476,2025-08-16,2.0,Poor,10096.0,Mmbai,3.0,onsite
12984,David Deleon,45,female,patriciaherman@banks.com,288-950-4321x0628,delhi,,38289,2023-02-06,9.0,Excellent,10090.0,Hyderabad,23.0,Hybrid
11766,Mr. Jared Turner,62,Male,frogers@brown-taylor.info,421-547-9450x818,Hyderabad,Financ,46806,2021-03-24,0.0,,10054.0,Hyderabad,0.0,onsite
15208,Brian Best,29,M,erin94@hotmail.com,880.632.2763x18493,Bangalore,HR,147724,2017-08-14,16.0,Good,10058.0,Delhi,30.0,Hybrid
15042,Jennifer Jones,64,Unknown,thomasroberson@gmail.com,072.334.4351x97257,Mumbai,sales,101267,2017-08-06,12.0,4,10087.0,Delhi,23.0,Onsite
12832,Allison Jackson,54,Unknown,moorestephanie@robinson.info,+1-859-279-5187x550,Chennai,Finance,95329,,20.0,Good,10052.0,Bangalor,12.0,
11005,Bradley Ramirez,34,Male,ryan87@yahoo.com,+1-228-012-1120x51767,Delhi,Marketing,83393,03/08/2019,13.0,2,10016.0,Chennai,1.0,Hybrid
16955,Nicole Dennis,25,female,james46@hotmail.com,(910)330-1290x10968,mumbai,Sales,70960,2023-02-03,9.0,4,10090.0,Bangalore,4.0,Remote
18257,Tammy Cherry,25,,zlowe@gmail.com,(741)413-5610x6979,Bangalor,,32706,2016-08-02,15.0,Good,10080.0,Delhi,0.0,onsite
14755,Caitlyn Jimenez,34,,samanthacalhoun@gmail.com,+1-952-747-0404x62084,delhi,Operations,129175,2021-03-25,7.0,Excellent,10017.0,Mmbai,28.0,remote
15114,Cody Williams,63,M,johnmiller@price-martin.org,067.171.3726,Mumbai,hr,117689,2016-05-21,19.0,,10073.0,Chennai,28.0,onsite
14861,Gregory Norris,48,M,ilyons@green.org,612-044-2855,Hyderabad,IT ,36054,2017-01-20,17.0,2,10089.0,Bangalor,23.0,Remote
10119,Stephen Santana,54,M,csanchez@hotmail.com,+1-736-963-4075x09902,Mumbai,Sales,85010,2019-01-14,6.0,3,10017.0,Bangalor,12.0,remote
13045,Amanda Burgess,21,Female,mendozadaniel@yahoo.com,720-512-5983,Delhi,sales,101502,2020-08-12,3.0,3,10095.0,Delhi,5.0,Onsite
13359,Alex Mcknight,54,male,francesrussell@yahoo.com,127-496-4291x394,Mumbai,Marketing,121935,2021-04-16,15.0,Excellent,10077.0,Mmbai,3.0,Remote
11966,William Jackson,63,Female,jessica26@smith-evans.info,217-872-1492,Hyderabad,Sales,46107,2021-02-18,1.0,4,10075.0,Mumbai,,onsite
13034,Carrie Davidson,65,female,austinferguson@booth.com,8540731592,Bangalor,HR,₹70227,2019-11-11,2.0,Poor,10068.0,Delhi,19.0,remote
13814,Jesse Rivera,44,,benjamin07@cunningham-smith.info,001-958-665-6964x81881,mumbai,HR,95564,2017-06-24,12.0,1,10050.0,Bangalor,1.0,
15424,Joseph Crane,59,Male,gentrysamuel@gmail.com,918-375-0140,Delhi,sales,69601,2024-08-26,1.0,5,10013.0,Hyderabad,5.0,
13565,Shawna Ferguson,58,male,holmesjerry@hernandez.com,319-987-3566,Hyderabad,Finance,44672,2022-01-30,14.0,Good,10014.0,Mumbai,5.0,remote
17367,Juan Baker,56,F,monicawilliams@yahoo.com,651.560.7169x57702,Bangalor,IT ,51649,07/04/2024,7.0,Good,10069.0,Chennai,0.0,remote
12555,Kevin Dillon DDS,54.5,female,blake83@garner.net,+1-117-838-3969x8825,Chennai,,74364,2021-03-22,20.0,5,10082.0,Mmbai,104.0,remote
13771,,56,Male,nallen@collier.com,1392223702,mumbai,Finance,91718,2023-12-23,15.0,Poor,10049.0,,30.0,onsite
18056,Lisa Nelson,53,male,elizabeth38@yahoo.com,992-834-5061x120,Chennai,IT,117220,2020-06-02,8.0,1,10010.0,Bangalor,23.0,onsite
13029,Kara Kennedy,18,Female,bauerchristina@jenkins.net,(433)624-5406,,Finance,₹80991,2023-10-02,5.0,4,10022.0,Bangalore,2.0,Hybrid
17307,Juan Norman,18,F,smitharthur@everett.com,154.547.9445x3323,Mumbai,IT,59860,2018-10-19,3.0,4,10095.0,Mumbai,4.0,Onsite
18637,Lisa Walker,53,,taylorangela@gmail.com,001-014-138-9400x86412,Mmbai,Financ,90560,2024-04-01,13.0,3,10086.0,,9.0,remote
15196,Timothy Cordova,28,Female,foxchase@gmail.com,(667)426-2557,Delhi,Finance,60926,"Jan 29, 2026",19.0,Excellent,10048.0,Bangalor,29.0,Hybrid
19942,Erin Abbott,36,male,soneill@rodriguez-hess.com,331.012.3115,Bangalor,hr,68145,2020-06-11,6.0,3,10072.0,Chennai,4.0,Remote
18074,Andrew Moore,24,Male,ashleyhensley@chen-moore.info,+1-604-840-0994x3734,,Finance,144694,2018-01-10,13.0,2,10055.0,Delhi,3.0,
19895,Antonio Miller,51,M,bruceangela@hotmail.com,7536113480,Mumbai,IT,136572,2020-01-05,6.0,5,10076.0,Delhi,28.0,remote
17582,Christopher Smith,36,female,taylortorres@gross.com,331-834-2680x225,Delhi,IT,32174,2023-11-02,10.0,Good,10087.0,,8.0,onsite
19339,Megan Young,25,F,erikasuarez@young.com,448-035-4282x10134,Delhi,Operations,42791,2019-03-22,19.0,1,10017.0,Mmbai,8.0,Remote
10278,Adriana Perez,29,F,lindahardy@strickland.com,(237)064-9051x49629,Mumbai,Finance,121228,2021-06-23,20.0,5,,Hyderabad,5.0,
12419,Diana Thomas ,20,female,adam13@jackson-bryan.org,794.820.0525,Mumbai,,84982,"Sep 19, 2024",19.0,Excellent,10015.0,Chennai,15.0,onsite
18521,Devon Benton,25,Male,collinscharles@nunez.org,,Bangalore,hr,111625,2025-11-02,14.0,3,10049.0,,9.0,Hybrid
12188,Michael Rogers,47,male,bridgeslinda@downs.org,395.591.8584,Bangalore,Financ,114525,2024-09-17,12.0,1,10067.0,Mmbai,8.0,onsite
11206,Erin Anderson,150,Male,bruce46@yahoo.com,+1-111-208-3698,mumbai,HR,69581,2019-01-13,5.0,4,10078.0,Mmbai,26.0,onsite
18597,Mason Pena,18,F,silvalisa@gmail.com,(718)807-9475x140,mumbai,hr,37097,2019-10-04,14.0,4,10040.0,Chennai,7.0,Onsite
15230,Dr. Jacqueline Hernandez,65,F,paulyork@brown-robinson.net,+1-641-354-9836,Bangalor,Financ,93598,2023-03-17,10.0,3,,Hyderabad,1.0,Hybrid
12335,Madeline Welch,19,Unknown,thomas01@lewis-austin.net,9309551705,delhi,IT ,136450,2019-08-08,13.0,3,10091.0,Hyderabad,26.0,Hybrid
10847,Julie Wright ,54,female,jcarter@price.com,+1-004-541-7036x48391,Bangalore,Financ,106753,2023-01-02,17.0,1,10063.0,Delhi,18.0,Hybrid
11949,Kristen Valdez,57,F,deanna38@hotmail.com,(185)321-5411,Chennai,IT ,92496,2016-05-14,9.0,,10020.0,Chennai,19.0,Onsite
17032,Stephanie Burgess,43,F,dyerbryan@gmail.com,8279523070,delhi,hr,131038,2021-06-09,15.0,Good,10087.0,,29.0,Remote
11070,Mrs. Sarah Russo MD,61,Male,jameswashington@gmail.com,001-276-160-3957x205,Mumbai,sales,43144,2019-10-01,4.0,1,10037.0,,2.0,remote
15868,Lynn Wilson,47,F,kimberly04@yahoo.com,306-392-2127,Mumbai,,108591,2024-11-30,18.0,Excellent,10025.0,Chennai,29.0,
19843,Chris Miller,19,male,csmith@krause.info,+1-486-521-3487,Chennai,Marketing,75474,2025-01-18,30.0,Good,10084.0,,89.0,Hybrid
11458,Walter Rose,42,,abc@@company.com,001-959-663-8526x703,mumbai,sales,43768,2019-11-24,20.0,4,10034.0,Chennai,3.0,onsite
17641,William Marsh ,28,Unknown,krandall@hotmail.com,939-869-1717x1559,Chennai,HR,76459,2021-04-28,9.0,2,10099.0,Bangalor,23.0,Hybrid
12860,Charles Fowler,57,,tsmith@gmail.com,181.015.2268x36604,mumbai,IT ,134859,2020-12-18,19.0,5,10071.0,Chennai,5.0,onsite
12993,David Anderson,34,Male,,(326)242-7465,Hyderabad,sales,98259,2017-05-13,3.0,3,88888.0,Mmbai,2.0,onsite
11766,Kimberly Dixon,31,F,marymartin@yahoo.com,872-368-6096x6962,Bangalore,hr,138307.8,2022-07-09,9.0,2,10089.0,Delhi,17.0,onsite
17786,Jacob Meyers,49,,ucole@gmail.com,033-960-5905x828,delhi,IT ,122318.02,26/12/2023,17.0,5,10005.0,Mumbai,29.0,
14670,Theresa Smith,45,Male,onealgary@jones-mitchell.com,(542)810-7245x3143,Mmbai,IT ,76601,2019-01-19,6.0,Poor,10007.0,,24.0,
15778,David Crawford,62,male,morrischristopher@hernandez-garcia.com,027-294-7583x073,mumbai,IT ,88239,2025-02-10,11.0,Excellent,10005.0,Delhi,5.0,remote
10428,Richard Parker,63,,kenneth22@anderson.net,+1-979-708-6609x293,Bangalore,Financ,111135,2019-01-02,12.0,4,10083.0,Bangalor,29.0,Hybrid
10607,Terry Newman,19,M,chasemoore@yahoo.com,(577)830-6008x7189,,IT ,72357,2019-04-26,8.0,,10007.0,Delhi,7.0,Hybrid
13622,Rebecca Ward,19,male,jeremyrivera@wells-johnson.biz,244.185.4484x625,Bangalor,Marketing,116432,2025-04-15,17.0,Poor,10078.0,Bangalor,1.0,
16254,Elijah Parker,32,Unknown,anthonybennett@james-foster.com,(710)096-3790,Hyderabad,Marketing,75217,2019-08-20,7.0,5,10075.0,,12.0,Onsite
12731,Bryan Williamson,35,M,smithjoseph@mcknight.com,(322)648-9108,Delhi,,102697,2023-01-29,0.0,2,10053.0,Chennai,29.0,Hybrid
16597,Omar Zimmerman,54,Female,baxtermichael@hotmail.com,001-550-930-9058x2992,Bangalore,sales,47938,2016-08-23,11.0,Good,10097.0,Mmbai,18.0,Hybrid
14912,Belinda Morgan,38,M,ajohnson@hotmail.com,372.426.4228x063,Delhi,IT ,70680,2019-11-17,6.0,Good,10022.0,Bangalor,13.0,Remote
11127,Isabella Mcintosh,36,F,stevenwilliams@harris.com,684.935.4775x7612,Delhi,Operations,137428,2020-10-01,9.0,4,10007.0,,14.0,
13186,Kimberly Stephenson,25,male,jessica35@stone.info,001-170-005-4295,delhi,sales,93636,2025-02-10,13.0,1,10042.0,Delhi,19.0,
12983,James Williams,41,,parkian@yahoo.com,631.030.2089x94149,Mmbai,HR,104247,2023-10-01,13.0,3,10075.0,Delhi,9.0,Hybrid
14520,Angel Haas,50,female,alexanderstanley@gmail.com,642-498-1812x446,Mumbai,Sales,133630,2016-03-14,12.0,3,10094.0,,17.0,onsite
14033,Keith King,42,,brianrobinson@gmail.com,001-202-899-1057x360,,Operations,117584,2017-10-04,16.0,3,10073.0,Mmbai,22.0,
18550,Barry Cox,44,Unknown,johnsonemma@porter.com,142.798.7212,,IT,93369,2021-04-20,18.0,,10082.0,Bangalore,11.0,Onsite
10842,,21,female,earl46@yahoo.com,+1-398-445-0816,,IT,35017,2025-03-19,8.0,4,10063.0,Hyderabad,7.0,remote
10729,Dillon Banks,53,F,murphydavid@yahoo.com,178.361.3391,Delhi,Marketing,69262,2017-05-02,9.0,Good,10056.0,,12.0,Onsite
17200,Rebecca Johnson,39,M,bautistajames@meadows.com,+1-188-071-3081x62500,Delhi,sales,88634,2018-02-27,12.0,2,10048.0,Mumbai,24.0,onsite
18515,Danielle Ross DDS,54,Male,tara53@yahoo.com,001-978-033-5231x553,Mmbai,IT,115081,2024-06-23,8.0,Poor,10096.0,Mmbai,16.0,Remote
17522,Omar Jones ,49,female,lgarrett@gmail.com,(704)088-6809x58724,Hyderabad,hr,33482,2016-03-04,1.0,3,10018.0,Bangalore,9.0,Remote
10927,Kelly Jones,45,M,edwardwilliams@gilbert.biz,009-528-4448x053,,,101624,2025-04-03,20.0,5,10047.0,,18.0,Onsite
12068,,46,Unknown,william52@hotmail.com,001-695-720-6773,Bangalor,HR,147124,2024-08-01,8.0,4,10029.0,Mumbai,16.0,
18145,Jennifer Hughes MD,46,Unknown,reevesdanielle@hotmail.com,815-593-4750x549,mumbai,Finance,139356,2019-02-20,7.0,Poor,10077.0,Bangalor,4.0,Hybrid
15547,Krista Mcdowell,26,M,yhill@hotmail.com,883-672-6021x101,Hyderabad,Marketing,58109,2018-04-29,3.0,Excellent,10040.0,Bangalore,18.0,Onsite
11919,Diana Garcia,23,F,meagan53@gonzalez.org,+1-238-704-8147x0472,,Finance,57323,2017-08-21,5.0,Poor,10013.0,Delhi,15.0,
15454,Danielle Thompson,27,female,laurasharp@jackson-fleming.com,476.577.5548x3960,Bangalore,IT ,83824,2017-10-14,1.0,3,10081.0,Bangalor,13.0,remote
11554,Marc Manning,41,Female,jason58@yahoo.com,001-294-480-4013x129,Mmbai,hr,79714,2016-10-08,6.0,Poor,10055.0,Chennai,27.0,Onsite
11971,Kelly Lopez,51,male,thoward@yahoo.com,319-869-6455x99291,delhi,Sales,58185,2019-08-31,2.0,2,10010.0,Mmbai,6.0,remote
12050,Jonathan Holmes,62,F,hudsonmonica@guerra.net,+1-446-664-0800x628,Chennai,IT,64849,2017-04-10,5.0,3,10080.0,Bangalor,16.0,remote
18324,Cynthia Mayer,63,M,tanya70@peterson.net,(555)251-7404x3842,Mumbai,,140371,2023-12-31,20.0,3,10097.0,Delhi,26.0,Hybrid
16527,Darryl Bullock,32,male,jonestheresa@yahoo.com,(305)691-3135,mumbai,sales,3478685,2018-11-13,17.0,1,10062.0,Hyderabad,9.0,onsite
18817,Lisa Bailey,21,female,wsantiago@jones-matthews.com,001-466-300-7511x3674,Hyderabad,sales,114106,2018-08-15,10.0,2,10035.0,Chennai,23.0,Hybrid
17777,Lauren Hayes,20,Female,allengloria@beasley-dawson.com,001-200-689-3836x81520,Bangalore,,146945,2022-07-15,9.0,Good,10090.0,Delhi,17.0,onsite
11882,Monica Green,28,F,michael73@gmail.com,001-703-106-0756x833,delhi,Marketing,73171,2020-07-29,16.0,Excellent,10073.0,Chennai,8.0,Remote
16779,Marcus Conley,22,Male,iferguson@williams.com,+1-162-368-8778x1814,Delhi,IT,125957,2024-10-11,2.0,4,10031.0,Mumbai,9.0,Onsite
10566,Michael Dickson,48,,pamelamorgan@mcmillan.info,(366)621-4306,Bangalore,Financ,140362,2022-12-12,13.0,Good,10072.0,Chennai,14.0,onsite
11034,Laura Robertson,39,male,randy40@gmail.com,987 654 3210,Hyderabad,Sales,43971,2024-09-16,3.0,4,10076.0,Mmbai,-10.0,Onsite
14543,Jamie Smith,46,M,nancy25@hunter.com,001-636-084-2725x64707,Hyderabad,IT,145459,2019-12-10,7.0,Poor,10021.0,Bangalore,4.0,onsite
16617,Trevor Macias,65,Male,daniel14@hardy.org,001-690-338-2889x2353,Bangalor,,47961,2022-05-27,17.0,Good,10042.0,Delhi,24.0,onsite
16004,Zachary Edwards,45,female,bgomez@clarke.info,(934)787-0232x1779,Mmbai,Operations,119079,2023-11-15,12.0,2,10060.0,Mmbai,7.0,remote
18077,Vincent Dickson,21,Unknown,lherrera@gmail.com,001-796-425-4841,Hyderabad,Finance,100701,2021-01-22,12.0,2,10050.0,,7.0,Onsite
14866,Melissa Anderson,22,M,jasminethompson@david.com,412.438.8371x10982,mumbai,Financ,86020,2021-03-11,19.0,2,10079.0,,3.0,Onsite
11530,Jessica Ross,26,Male,kimberlyross@williamson.com,(331)374-3040x688,Mumbai,hr,108142,2016-10-03,16.0,2,10011.0,Mmbai,6.0,onsite
12506,Amanda Rich,forty-five,F,bobby21@perez.info,+1-490-414-8034x92048,Hyderabad,Operations,87701,2017-06-10,0.0,4,10033.0,,28.0,remote
19734,Tammy Mason,36,male,amoore@hotmail.com,(633)695-5236x064,Delhi,IT ,140844,20/12/2022,4.0,2,99999.0,Mmbai,24.0,Hybrid
11534,Emma Smith,44,Male,torresbrenda@cox-perez.com,405-003-4021,,HR,78291,13/07/2023,13.0,Excellent,10055.0,Bangalore,26.0,Remote
10846,Adrian Rowland,50,female,haneytony@yahoo.com,475.658.6013x197,Mumbai,hr,58995,2023-13-40,3.0,2,10063.0,Mumbai,2.0,remote
17022,Ryan Parrish,37,,larrylawrence@wright-bailey.com,(247)872-5365x804,delhi,sales,69666,2019-11-08,2.0,3,10050.0,Hyderabad,30.0,remote
16309,Jennifer Peters,23,Male,phelpsjanice@yahoo.com,083-379-4358x11619,Hyderabad,Operations,134122,2024-08-07,4.0,3,10048.0,Chennai,9.0,remote
10800,Timothy Steele,32,Female,tvaughn@benson-smith.net,372.577.4292x925,Bangalore,Marketing,124461,2020-10-31,20.0,,10023.0,Mumbai,3.0,Remote
15025,April Bender,61,,greg55@briggs.net,+1-340-304-9971x551,Bangalor,,90253,2017-11-28,13.0,Poor,10097.0,Chennai,25.0,Hybrid
12459,Matthew Terry,60,male,craigmelinda@yahoo.com,(661)464-8837x94070,Bangalor,Sales,110268,,20.0,Poor,10031.0,Delhi,129.0,onsite
19039,,22,M,lopezsarah@dixon.com,+1-987-264-3499x058,,IT ,81445,2024-06-28,15.0,5,10057.0,Mmbai,25.0,remote
15269,Edward Flores,28,,cgarza@hotmail.com,652.408.4624x443,,sales,127277,2025-10-21,19.0,Poor,10058.0,,5.0,onsite
16736,James Pittman,47,Unknown,uholden@webb.org,374-680-8884,Bangalor,Operations,129732,2019-04-21,2.0,Excellent,10021.0,Mumbai,10.0,onsite
12880,Adrian Sullivan,55,male,emilytucker@hood.com,946-077-3179x93740,mumbai,sales,97562,2019-02-21,20.0,Good,10037.0,Delhi,1.0,remote
12540,Christina Harrison,24,,valdeztimothy@gmail.com,,delhi,Sales,72309,2016-10-08,5.0,Poor,10069.0,Delhi,87.0,
10000,Shawn Nelson,59,M,taylor45@gmail.com,223-324-8478x7014,mumbai,sales,86879,2026-01-08,13.0,1,10091.0,Hyderabad,3.0,onsite
16191,Angela Chandler,21,male,tara80@villanueva-davis.net,001-056-899-5735x422,Hyderabad,,74250,2022-10-11,15.0,2,10003.0,,17.0,Hybrid
19946,Theresa Quinn,19,M,allisonbaker@flowers.com,001-192-846-5646x848,Mmbai,Marketing,76788,24/12/2025,3.0,,10038.0,Mumbai,26.0,Hybrid
18173,Nicholas Garcia,27,M,sullivanshannon@jackson.com,7870921761,mumbai,Operations,86246,2020-08-01,7.0,4,10030.0,Mumbai,11.0,Hybrid
15545,Laura Hensley ,42,female,kevinscott@rivera-rice.net,119-949-2261x04313,mumbai,hr,100554,2016-05-06,20.0,4,10009.0,Mmbai,4.0,Remote
13039,Amanda Miller,25,Unknown,fcraig@wallace.net,(931)211-9281x34918,Bangalore,Operations,132870,2019-12-24,14.0,Good,10033.0,Bangalore,20.0,remote
